job_id,title,company,city,posted_date,job_type,source,description
KAGGLE_00122,ML & Data Scientist,Fortinet,Bangalore,2022-07-03,,kaggle_2022,"Research & develop Machine Learning models for FortiAIOps, in the areas of Application, Networking and Data Analytics."
KAGGLE_00123,Machine Learning Engineer,Walmart Global Tech India,Bangalore,2022-06-30,,kaggle_2022,"Demand Forecasting is a core function of supply chain driving replenishment, sourcing, capacity and transportation plans."
KAGGLE_00124,Machine Learning (Data Scientist) - 2 Positions,itechnolabs india pvt ltd,Mohali,2022-07-23,,kaggle_2022,"Developing new practices and methodologies using statistical methods, machine learning and predictive models under mentorship."
KAGGLE_00125,Customer Service Representative,Freshplate Pvt Ltd,Bangalore,2022-07-22,,kaggle_2022,"Responsible to take the ownership of the resolution process for all the customer issues.,To build a strong relationship with customers and resolve the queries…"
KAGGLE_00126,Data Scientist,Aganitha AI,Hyderabad,2022-07-01,,kaggle_2022,"Deep learning and classical ML methods.,Modular, typed and object-oriented Python programming."
KAGGLE_00127,Software Product Engineer,WadhwaniAI,Delhi,2022-07-21,,kaggle_2022,"As a software engineer, you will be responsible for building machine learning-based solutions to problems of societal importance."
KAGGLE_00128,Python/Django Developer,VuNet Systems,Bangalore,2022-07-22,,kaggle_2022,"At VuNet, we are building next-generation products that use a full-stack product with big data and machine learning in innovative ways to monitor customer…"
KAGGLE_00129,Machine Learning Engineer,Masters India Private Limited,Noida,2022-06-26,,kaggle_2022,"Maintained/contributed machine learning projects, familiar with the agile software.,Domains: computer vision, NLP, reinforcement learning, model optimization…"
KAGGLE_00130,Technical Business Analyst,Vv Consultancy,Bangalore,2022-07-13,,kaggle_2022,"A bit of machine learning, such as regression analysis, and time series modeling.,Define and document source to target data interfaces."
KAGGLE_00131,Machine Learning Engineer,Samyak Infotech,Ahmedabad,2022-06-26,,kaggle_2022,"Designing and programming machine learning methods and integrating them into our ML framework / pipeline.,Knowledge of machine learning libraries Tensorflow,…"
KAGGLE_00132,Deep Learning Engineer (SIPS-PS),Sony India Software Centre Pvt Ltd,Bangalore,2022-07-22,,kaggle_2022,"Bachelors or Master’s in Computer Science, Engineering, Mathematics or related.,3+ years of experience with ML libraries & frameworks, DNN model development,…"
KAGGLE_00133,Machine Learning DevOps Engineer,Conxai Technologies GmbH,Bangalore,2022-07-12,,kaggle_2022,"We are building the first NO-CODE AI PLATFORM for the AEC industry, with the 3rd generation Explainable AI, that allows users to create complex use cases with…"
KAGGLE_00134,Analyst-Data Operations,Nielsen,Bangalore,2022-06-26,,kaggle_2022,"We provide clients with a comprehensive global database of compositions, writers and publishers - linking compositions to recordings at scale using machine…"
KAGGLE_00135,Cloud Software Engineer,"JPMorgan Chase Bank, N.A.",Bangalore,,,kaggle_2022,"Design, Develop, and Operate solutions for a cloud computing platform with bake in attributes of security, auditability and observability."
KAGGLE_00136,Machine Learning Scientist,Wadhwani AI,Mumbai,2022-06-26,,kaggle_2022,"We are looking for ML Scientists with experience applying AI, machine learning, and data science to real-world problems."
KAGGLE_00137,Entry Level Software Engineer,Auxia Inc,Bangalore,2022-07-06,,kaggle_2022,"Our engineers bring creative ideas in systems development, data management, machine learning, privacy and security, distributed computing, UI design, and more."
KAGGLE_00138,Computer Vision Engineer,Ajna Lens,Thane,2022-07-23,,kaggle_2022,"Ability to implement deep learning architectures in state-of-the-art deep learning research papers.,Experience in optimization of deep learning pipeline for…"
KAGGLE_00139,Machine Learning Engineer- Automation,Alpha Net Consulting,Remote,2022-06-29,,kaggle_2022,"Basic understanding of data analytics and/or machine learning algorithms (e.g., neural networks, tree-based methods, unsupervised learning, etc) and statistics."
KAGGLE_00140,Software Engineer,Wadhwani Institute for Artificial Intelligence,Delhi,2022-07-22,,kaggle_2022,"In order to apply machine learning and related technologies for social good, you will need to understand user challenges and their context and design and build…"
KAGGLE_00141,Associate - QR Strats Data Analytics - APAC,Morgan Stanley,Mumbai,2022-07-23,,kaggle_2022,"The Quantitative Research (QR) group designs, builds and maintains the models which drive the equity trading engines at Morgan Stanley."
KAGGLE_00142,Engineer I - Verification,Microchip Technology,Chennai,2022-07-26,,kaggle_2022,The Automotive Information Systems (AIS) group within Microchip develops connectivity products tailored to the automotive market.
KAGGLE_00143,Machine Learning Engineer,Botways Tech,Pune,2022-06-26,,kaggle_2022,"Run machine learning tests and experiments.,Develop machine learning applications according to requirements.,Familiarity with machine learning frameworks (like…"
KAGGLE_00144,Data Analyst,Benchmark Digital Partners,Bangalore,,,kaggle_2022,"Excellent pattern recognition, natural language processing (NLP), predictive and machine learning modelling.,Innovate with Benchmark Digital as a Data Analyst."
KAGGLE_00145,Machine Learning Engineers,Inavan India Technologies,Kochi,2022-06-26,,kaggle_2022,"Looking forexperienced people specifically in the field of computer vision, image processing & ML/DL architectures and algorithms."
KAGGLE_00146,Machine Learning Engineer,Lucida Technologies Private Limited,Bangalore,2022-07-22,,kaggle_2022,"Machine Learning & AI resources with 5 + relevant experience in Python, Azure, Jenkins.,Bangalore, Karnataka: Reliably commute or planning to relocate before…"
KAGGLE_00147,Accounts Receivable Manager,GoKwik,Gurgaon,,,kaggle_2022,"It leverages AI/ML technologies to solve hard-hitting problems like RTO to increase CoD conversion rates.,Set objectives for the accounts receivable team that…"
KAGGLE_00148,Software Engineer - UI,Dell Technologies,Bangalore,2022-07-19,,kaggle_2022,"Join our Future of IT (FOIT) team which is building products that enable flexible, cloud-based storage and advanced data management solutions."
KAGGLE_00149,Senior Machine Learning Engineer,Svastir Global Services Private Limited,Delhi,2022-07-17,,kaggle_2022,"Understanding of *deep learning frameworks* (e.g. Tensorﬂow, PyTorch).,We are seeking team leader in ML OPS profile who will guide and mange the enterprise wide…"
KAGGLE_00150,Software Tester,Turbolab Technologies Private Limited,Kochi,2022-07-20,,kaggle_2022,"We are looking for a Quality Assurance Engineer to write and execute manual and automated tests to ensure product quality.,Good knowledge of SQL and scripting."
KAGGLE_00151,Data Analyst,Vodafone,Pune,,,kaggle_2022,"The Business Intelligence Advisor supports in the delivery of Business Intelligence (BI) capabilities, which play a key role in strategic planning and allow the…"
KAGGLE_00152,Software Development Engineer - I,BEIING,Remote,2022-06-30,,kaggle_2022,"As an experienced member, you will participate in all aspects of the software development life cycle: scoping, design, coding, testing, implementation and…"
KAGGLE_00153,Machine Learning Engineer,Wadhwani AI,Mumbai,2022-06-26,,kaggle_2022,An MLE will be responsible for building robust machine learning solutions to problems of societal importance; usually under the guidance of senior ML scientists…
KAGGLE_00154,Process Associate-Data Analyst,Genpact,Noida,,,kaggle_2022,"Facility with one or more data analytical methods such as regression, decision trees, experimental designs, support vector machines, machine learning and text…"
KAGGLE_00155,Subject Matter Expert (SME) -Computer Science (WFH),TutorBin,Remote,2022-07-21,,kaggle_2022,"Knowledge of Artificial Intelligence and Machine learning would be a plus.,Solving questions of the students from across the globe on the TutorBin board."
KAGGLE_00156,Analyst (Writer),Mind Works Global,Remote,2022-06-26,,kaggle_2022,"What we offerFast-growth career in a high-learning environmentFlexibility to work from homeWork ScopeWrite data-driven reports, whitepapers and newsletters…"
KAGGLE_00157,Machine Learning Engineer,TAC Security,Bangalore,2022-06-26,,kaggle_2022,— Ensures software applications are built with quality while conforming to corporate and regulatory processes and practices by.
KAGGLE_00158,AI-ML Engineer,Kizora,Nagpur,2022-07-16,,kaggle_2022,"Research and development in Machine Learning & Deep Learning.,Exploring various AI-ML libraries.,AI-ML implementation and deployment using Python, notebook and…"
KAGGLE_00159,"Machine Learning Engineer - Data Pre-processing, Pipeline, S...",Zscaler,Bangalore,2022-07-20,,kaggle_2022,"3+ years of prior work experience as a Software Engineer or ML platform engineer.,Very strong algorithm and programming skills in building out data collection…"
KAGGLE_00160,Senior Technical Support Executive,Vymo,Bangalore,2022-07-26,,kaggle_2022,"Provide technical assistance and support for incoming concerns and issues related to the VYMO App and it's usage.,Strong working knowledge of MS Office."
KAGGLE_00161,Software Engineer 2,Microsoft,Hyderabad,2022-07-21,,kaggle_2022,"We are looking for an individual with high standards of excellence to join our engineering team to build amazing experiences that are robust, fast and seamless."
KAGGLE_00162,Data Engineer,iMentus Technologies,Indore,2022-07-22,,kaggle_2022,"Work closely with the data science and business intelligence teams to develop data models and pipelines for research, reporting, and machine learning."
KAGGLE_00163,Lead Machine Learning Engineer,Climate Connect,Remote,2022-07-12,,kaggle_2022,"Aptitude and experience in applied statistics and machine learning techniques.,Extensive experience with Python and SQL for software development, data analysis,…"
KAGGLE_00164,Data Scientist,Apple,Hyderabad,2022-07-24,,kaggle_2022,"Apply statistical thinking and machine learning methods.,Apple's Enterprise Data Warehouse landscape caters to a wide variety of real-time, near real-time and…"
KAGGLE_00165,ACN - Applied Intelligence - C4DI - T&O Analytics - 07,Accenture,Gurgaon,2022-07-12,,kaggle_2022,"Key Competencies and Skills (Must have): • Knowledge of advanced analytics and machine learning techniques such as segmentation/clustering, and forecasting."
KAGGLE_00166,Mtech Freshers,Ignitarium Technology Solutions,India,2022-06-26,,kaggle_2022,"Embedded (Multimedia, Automotive and Embedded streams).,AI & Cloud (Deep Learning, Machine Learning, Web development).,Should not have any existing arrears."
KAGGLE_00167,Data Engineer,IBM,Gurgaon,2022-07-07,,kaggle_2022,"Enhance performance by applying advanced mathematical modeling, data analytics, optimization, and machine learning techniques."
KAGGLE_00168,Machine Learning/Artificial Intelligence,Code Tree Software Solutions,Vijayawada,2022-06-29,,kaggle_2022,"Responsible for artificial intelligence/machine learning technology and application analysis, understand latest industrial and academic developments in AI/ML."
